ST_CODE,State name,Month,Year,PC Number,PC name,PC Type,Candidate Name,Candidate Sex,Candidate Category,Candidate Age,Party Abbreviation,Total Votes Polled,Position
S06,Gujarat,3,2009,16,Anand,GEN,PARMAR HITENDRASINH MOHANSINH,M,GEN,54,SP,4417,6
S06,Gujarat,3,2009,16,Anand,GEN,SAIYAD MAHEBUBALI HUSAINMIYA,M,GEN,56,IND,4002,7
S06,Gujarat,3,2009,16,Anand,GEN,LALJIBHAI GANESHJI PUROHIT,M,GEN,64,IND,2186,8
S06,Gujarat,3,2009,16,Anand,GEN,BHARATBHAI VINUBHAI BHOI,M,GEN,33,IND,1179,9
S06,Gujarat,3,2009,16,Anand,GEN,PATEL JAYESHBHAI ARVINDBHAI,M,GEN,44,IND,1112,10
S06,Gujarat,3,2009,16,Anand,GEN,CHAVDA KAUSHIKKMAR RAVJIBHAI,M,GEN,35,IND,1072,11
S06,Gujarat,3,2009,16,Anand,GEN,RATHOD HIMMATBHAI MOHANBHAI,M,GEN,45,IJP,1008,12
S06,Gujarat,3,2009,16,Anand,GEN,MALEK GULAMMAHMMAD ABDULKARIM,M,GEN,62,IND,979,13
S06,Gujarat,3,2009,16,Anand,GEN,DAVE AMRISHBHAI VADILAL,M,GEN,40,IND,898,14
S06,Gujarat,3,2009,16,Anand,GEN,SAMIRBHAI GIRISHBHAI PATEL,M,GEN,32,SVPP,824,15
S06,Gujarat,3,2009,17,Kheda,GEN,DINSHA PATEL,M,GEN,71,INC,284004,1
S06,Gujarat,3,2009,17,Kheda,GEN,CHAUHAN DEVUSINH JESINGBHAI,M,GEN,44,BJP,283158,2
S06,Gujarat,3,2009,17,Kheda,GEN,SHEKH TAUFIKHUSEN GULAMRASUL,M,GEN,36,IND,13840,3
S06,Gujarat,3,2009,17,Kheda,GEN,CHAUHAN RATANSINH UDESINH,M,GEN,61,BSP,6557,4
S06,Gujarat,3,2009,17,Kheda,GEN,DODIYA HEMALSINH DAJIBHAI ALIAS DODIYA BATUKSINH,M,GEN,40,MJP,6400,5
S06,Gujarat,3,2009,17,Kheda,GEN,PATEL BHARATKUMAR VISHNUBHAI,M,GEN,33,IND,3143,6
S06,Gujarat,3,2009,17,Kheda,GEN,KHALIFA ZAKIRHUSEN GULAMNABI,M,GEN,37,IND,2440,7
S06,Gujarat,3,2009,17,Kheda,GEN,ALPESHSINH SURUBHA VAGHELA,M,GEN,31,IND,1720,8
S06,Gujarat,3,2009,17,Kheda,GEN,CHRISTI VASANTBHAI OTABHAI,M,GEN,38,IND,1401,9
S06,Gujarat,3,2009,18,Panchmahal,GEN,CHAUHAN PRABHATSINH PRATAPSINH,M,GEN,67,BJP,282079,1
S06,Gujarat,3,2009,18,Panchmahal,GEN,VAGHELA SHANKARSINH LAXMANSINH,M,GEN,68,INC,279998,2
S06,Gujarat,3,2009,18,Panchmahal,GEN,SHAIKH KALIM A.LATIF,M,GEN,42,LJP,23615,3
S06,Gujarat,3,2009,18,Panchmahal,GEN,BAROT PRAKASHKUMAR MANEKLAL (VAKIL),M,GEN,53,BSP,10637,4
S06,Gujarat,3,2009,18,Panchmahal,GEN,MANSURI MUKHTYAR MOHAMMAD (PAINTER LALA),M,GEN,49,ABMSD,10328,5
S06,Gujarat,3,2009,19,Dahod,ST,DR. PRABHA KISHOR TAVIAD,F,ST,54,INC,250586,1
S06,Gujarat,3,2009,19,Dahod,ST,DAMOR SOMJIBHAI PUNJABHAI,M,ST,70,BJP,192050,2
S06,Gujarat,3,2009,19,Dahod,ST,K.C.MUNIA ADVOCATE,M,ST,61,SP,29700,3
S06,Gujarat,3,2009,19,Dahod,ST,KATARA SINGJIBHAI JALJIBHAI,M,ST,62,CPM,29522,4
S06,Gujarat,3,2009,19,Dahod,ST,MEDA KALSINHBHAI TAJSINHBHAI,M,ST,57,NCP,15057,5
S06,Gujarat,3,2009,19,Dahod,ST,KALARA RAMSINGBHAI NANJIBHAI,M,ST,37,BSP,9395,6
S06,Gujarat,3,2009,19,Dahod,ST,PARMAR DINESHBHAI NAGJIBHAI,M,ST,28,IJP,8113,7
S06,Gujarat,3,2009,20,Vadodara,GEN,BALKRISHNA  KHANDERAO SHUKLA (BALU SHUKLA),M,GEN,45,BJP,428833,1
S06,Gujarat,3,2009,20,Vadodara,GEN,GAEKWAD SATYAJITSINH DULIPSINH,M,GEN,46,INC,292805,2
S06,Gujarat,3,2009,20,Vadodara,GEN,VASAVA HARILAL SHANABHAI,M,ST,46,IND,9896,3
S06,Gujarat,3,2009,20,Vadodara,GEN,PUROHIT VINAYKUMAR RAMANBHAI,M,GEN,36,BSP,6163,4
S06,Gujarat,3,2009,20,Vadodara,GEN,GIRISHBHAI MADHAVLAL BHAVSAR,M,GEN,42,IND,4087,5
S06,Gujarat,3,2009,20,Vadodara,GEN,TAPAN DASGUPTA (TAPANBHAI),M,GEN,45,IND,2917,6
S06,Gujarat,3,2009,20,Vadodara,GEN,THAVARDAS AMULRAI CHOITHANI,M,GEN,63,IND,2428,7
S06,Gujarat,3,2009,21,Chhota Udaipur,ST,RATHWA RAMSINGBHAI PATALBHAI,M,ST,57,BJP,353534,1
S06,Gujarat,3,2009,21,Chhota Udaipur,ST,RATHWA NARANBHAI JEMLABHAI,M,ST,55,INC,326536,2
S06,Gujarat,3,2009,21,Chhota Udaipur,ST,BHIL PRAKASHBHAI SOMABHAI,M,ST,36,BSP,43970,3
S06,Gujarat,3,2009,21,Chhota Udaipur,ST,VASAVA(BHIL) VITTHALBHAI VENIBHAI,M,ST,63,IND,41177,4
S06,Gujarat,3,2009,22,Bharuch,GEN,MANSUKHBHAI DHANJIBHAI VASAVA,M,GEN,52,BJP,311019,1
S06,Gujarat,3,2009,22,Bharuch,GEN,UMERJI AHMED UGHARATDAR (AZIZ TANKARVI),M,GEN,64,INC,283787,2
S06,Gujarat,3,2009,22,Bharuch,GEN,VASAVA CHHOTUBHAI AMARSINHBHAI,M,ST,62,JD(U),63661,3
S06,Gujarat,3,2009,22,Bharuch,GEN,LAD MAHIPATBHAI MAGANBHAI,M,GEN,52,IND,28030,4
S06,Gujarat,3,2009,22,Bharuch,GEN,KANAKSINH MANGROLA,M,GEN,58,SP,16517,5
S06,Gujarat,3,2009,22,Bharuch,GEN,PATEL THAKORBHAI CHANDULAL,M,GEN,58,IND,7758,6
S06,Gujarat,3,2009,22,Bharuch,GEN,LAKDAWALA SHAKIL AHEMAD,M,GEN,43,IND,7441,7
S06,Gujarat,3,2009,22,Bharuch,GEN,PANDEY SANATKUMAR RAJARAM,M,GEN,32,BSP,6192,8
S06,Gujarat,3,2009,22,Bharuch,GEN,DILIPKUMAR GULSINGBHAI VASAVA,M,ST,32,IND,5350,9
S06,Gujarat,3,2009,22,Bharuch,GEN,BALVANTSINH VIJAYSINH PARMAR,M,GEN,53,NCP,4526,10
S06,Gujarat,3,2009,22,Bharuch,GEN,PATEL NARESHKUMAR BHAGVANBHAI (NARESH PATEL),M,GEN,48,MJP,4160,11
S06,Gujarat,3,2009,22,Bharuch,GEN,SURESHBHAI GORDHANBHAI VASAVA,M,ST,40,ABJS,3497,12
S06,Gujarat,3,2009,22,Bharuch,GEN,GOHIL HEMANTKUMAR JERAMBHAI,M,SC,31,IND,3023,13
S06,Gujarat,3,2009,22,Bharuch,GEN,PATEL MEHRUNNISHA VALLI ADAM,F,GEN,40,LJP,2521,14
S06,Gujarat,3,2009,22,Bharuch,GEN,NARENDRASINH RANDHIRSINH VASHI,M,GEN,37,LSWP,1938,15
S06,Gujarat,3,2009,23,Bardoli,ST,CHAUDHARI TUSHARBHAI AMRASINHBHAI,M,ST,43,INC,398430,1
S06,Gujarat,3,2009,23,Bardoli,ST,VASAVA RITESHKUMAR AMARSINH,M,ST,32,BJP,339445,2
S06,Gujarat,3,2009,23,Bardoli,ST,VASAVA PRAVINSINH JAGATSINH,M,ST,29,IND,26269,3
S06,Gujarat,3,2009,23,Bardoli,ST,GAMIT RANJANBEN CHIMANBHAI,F,ST,38,BSP,16478,4
S06,Gujarat,3,2009,23,Bardoli,ST,PATEL SONABEN BHIKHUBHAI,F,ST,73,CPI,15257,5
S06,Gujarat,3,2009,23,Bardoli,ST,RATHOD SUKABHAI MANGABHAI,M,ST,52,IND,10655,6
S06,Gujarat,3,2009,23,Bardoli,ST,CHAUDHARI KAMLESHBHAI PRABHUBHAI,M,ST,37,JD(U),8215,7
S06,Gujarat,3,2009,23,Bardoli,ST,GAMIT THAKORBHAI MANEKJIBHAI,M,ST,58,IND,5046,8
S06,Gujarat,3,2009,23,Bardoli,ST,GAMIT SUMANBHAI NARSINHBHAI,M,ST,48,IND,4730,9
S06,Gujarat,3,2009,23,Bardoli,ST,PATEL VIJAYKUMAR HARIBHAI,M,ST,39,MJP,3177,10
S06,Gujarat,3,2009,23,Bardoli,ST,ARJUNBHAI BHALJIBHAI CHAUDHARI,M,ST,52,IND,2496,11
S06,Gujarat,3,2009,23,Bardoli,ST,RATHOD PRAVINBHAI BHULABHAI,M,ST,45,SP,2344,12
S06,Gujarat,3,2009,24,Surat,GEN,SHRIMATI DARSHANA VIKRAM JARDOSH,F,GEN,48,BJP,364947,1
S06,Gujarat,3,2009,24,Surat,GEN,GAJERA DHIRUBHAI HARIBHAI,M,GEN,58,INC,290149,2
S06,Gujarat,3,2009,24,Surat,GEN,FAKIRBHAI CHAUHAN,M,GEN,70,MJP,15519,3
S06,Gujarat,3,2009,24,Surat,GEN,AJAYKUMAR DINESHBHAI PATEL,M,GEN,33,BSP,4858,4
S06,Gujarat,3,2009,24,Surat,GEN,MOHAMMAD AIYUB ABDUL RAHEMAN SHAIKH,M,GEN,40,IND,4678,5
S06,Gujarat,3,2009,24,Surat,GEN,PRAJAPATI MUKESHBHAI AMBALIYA,M,GEN,32,LPSP,4169,6
S06,Gujarat,3,2009,24,Surat,GEN,MAKVANA ANANDBHAI KESHAVBHAI (KOLI),M,GEN,31,IND,2533,7
S06,Gujarat,3,2009,24,Surat,GEN,PATEL KANUBHAI HARIBHAI,M,GEN,48,LSWP,2360,8
S06,Gujarat,3,2009,24,Surat,GEN,PROF. BAJPAI RAKESH R.,M,GEN,37,IND,1918,9
S06,Gujarat,3,2009,24,Surat,GEN,PATEL SAVITABEN CHHAGANBHAI,F,GEN,51,IND,1491,10
S06,Gujarat,3,2009,24,Surat,GEN,PYARELAL BHARTI,M,SC,42,IND,767,11
S06,Gujarat,3,2009,24,Surat,GEN,SHASHIKANT KAPURE,M,SC,32,RPIE,755,12
S06,Gujarat,3,2009,24,Surat,GEN,SURESHBHAI CHHAGANBHAI CHOTALIYA,M,GEN,37,RKSP,593,13
S06,Gujarat,3,2009,24,Surat,GEN,BATHVAR NARESHBHAI NANJIBHAI,M,SC,52,RPI(A),557,14
S06,Gujarat,3,2009,24,Surat,GEN,NAGMAL PRABHAKARBHAI SOMABHAI,M,SC,50,IND,502,15
S06,Gujarat,3,2009,25,Navsari,GEN,C. R. PATIL,M,GEN,54,BJP,423413,1
S06,Gujarat,3,2009,25,Navsari,GEN,DHANSUKH RAJPUT,M,GEN,51,INC,290770,2
S06,Gujarat,3,2009,25,Navsari,GEN,SATYAJIT JAYANTILAL SHETH,M,GEN,41,IND,12821,3
S06,Gujarat,3,2009,25,Navsari,GEN,SHAILESHBHAI BISHESWAR SHRIVASTAV,M,GEN,37,BSP,7371,4
S06,Gujarat,3,2009,25,Navsari,GEN,NAIK YOGESHKUMAR THAKORBHAI,M,GEN,54,NCP,6922,5
S06,Gujarat,3,2009,25,Navsari,GEN,VARANKAR KAMALBEN KASHIRAM,F,GEN,50,IND,3327,6
S06,Gujarat,3,2009,25,Navsari,GEN,YADAV GANGAPRASAD LALANBHAI,M,GEN,55,MJP,2697,7
S06,Gujarat,3,2009,25,Navsari,GEN,SHATRUDHANDAS OMKARDAS SUGAT (BAIRAGI),M,GEN,78,IND,2389,8
S06,Gujarat,3,2009,25,Navsari,GEN,PATEL PRAVINCHANDRA MANILAL,M,GEN,52,IND,1519,9
S06,Gujarat,3,2009,25,Navsari,GEN,AAZADKUMAR CHATURBHAI PATEL,M,GEN,33,SVPP,1451,10
S06,Gujarat,3,2009,25,Navsari,GEN,RATHOD GOVINDBHAI LAXMANBHAI (RIKSHAWALA),M,SC,52,IND,1386,11
S06,Gujarat,3,2009,25,Navsari,GEN,KANUBHAI DEVJIBHAI SUKHADIA,M,GEN,47,IND,1337,12
S06,Gujarat,3,2009,25,Navsari,GEN,TARUNBHAI CHAMPAKBHAI PATEL,M,GEN,39,IND,1197,13
S06,Gujarat,3,2009,25,Navsari,GEN,JASHAVANTBHAI DALPATBHAI PANCHAL (ADVOCATE),M,GEN,48,IND,951,14
S06,Gujarat,3,2009,26,Valsad,ST,KISHANBHAI VESTABHAI PATEL,M,ST,46,INC,357755,1
S06,Gujarat,3,2009,26,Valsad,ST,PATEL DHIRUBHAI CHHAGANBHAI (DR. D.C.PATEL),M,ST,53,BJP,350586,2
S06,Gujarat,3,2009,26,Valsad,ST,PATEL RAMBHAI KOYABHAI,M,ST,59,IND,27429,3
S06,Gujarat,3,2009,26,Valsad,ST,GAVLI CHHAGANBHAI PILUBHAI,M,ST,43,BSP,15268,4
S06,Gujarat,3,2009,26,Valsad,ST,PANKAJKUMAR PARABHUBHAI PATEL,M,ST,40,ADSP,9936,5
S06,Gujarat,3,2009,26,Valsad,ST,VARALI LAXMANBHAI CHHAGANBHAI,M,ST,51,CPI(ML)(L),6728,6
S06,Gujarat,3,2009,26,Valsad,ST,BHOYE NAYNESHBHAI MADHUBHAI,M,ST,31,SP,6727,7
S07,Haryana,3,2009,1,Ambala,SC,SELJA,F,SC,46,INC,322258,1
S07,Haryana,3,2009,1,Ambala,SC,RATTAN LAL KATARIA,M,SC,57,BJP,307688,2
S07,Haryana,3,2009,1,Ambala,SC,CHANDER PAL,M,SC,63,BSP,188608,3
S07,Haryana,3,2009,1,Ambala,SC,DALVIR SINGH,M,SC,42,HJCBL,30689,4
S07,Haryana,3,2009,1,Ambala,SC,NARINDER KUMAR,M,SC,37,IND,8967,5
S07,Haryana,3,2009,1,Ambala,SC,HEM RAJ,M,SC,46,LJP,4597,6
S07,Haryana,3,2009,1,Ambala,SC,AMAR SINGH,M,SC,53,IND,3815,7
S07,Haryana,3,2009,2,Kurukshetra,GEN,NAVEEN JINDAL,M,GEN,39,INC,397204,1
S07,Haryana,3,2009,2,Kurukshetra,GEN,ASHOK KUMAR ARORA,M,GEN,49,INLD,278475,2
S07,Haryana,3,2009,2,Kurukshetra,GEN,GURDYAL SINGH SAINI,M,GEN,62,BSP,151231,3
S07,Haryana,3,2009,2,Kurukshetra,GEN,JASWANT SINGH CHEEMA,M,GEN,61,HJCBL,16839,4
S07,Haryana,3,2009,2,Kurukshetra,GEN,SUBHASH MAHENDRA,M,GEN,47,IND,8126,5
S07,Haryana,3,2009,2,Kurukshetra,GEN,SUNEETA DHARIWAL,F,GEN,40,IND,7139,6
S07,Haryana,3,2009,2,Kurukshetra,GEN,VISHNU BHAGWAN AGGARWAL,M,GEN,61,IND,7053,7
S07,Haryana,3,2009,2,Kurukshetra,GEN,PARDHAN CHAND CHAUHAN,M,SC,47,SP,2443,8
S07,Haryana,3,2009,2,Kurukshetra,GEN,VIRENDER SINGH,M,GEN,29,IND,2132,9
S07,Haryana,3,2009,2,Kurukshetra,GEN,RAN SINGH,M,SC,27,IND,1460,10
S07,Haryana,3,2009,2,Kurukshetra,GEN,DR. ASHWINI SHARMA HRITTWAL,M,GEN,46,IND,1156,11
S07,Haryana,3,2009,2,Kurukshetra,GEN,ATAM PARKASH,M,GEN,52,IND,926,12
S07,Haryana,3,2009,2,Kurukshetra,GEN,TARSEM LAL,M,GEN,47,IND,639,13
S07,Haryana,3,2009,2,Kurukshetra,GEN,YASH PAL,M,GEN,51,IND,631,14
S07,Haryana,3,2009,3,Sirsa,SC,ASHOK TANWAR,M,SC,33,INC,415584,1
S07,Haryana,3,2009,3,Sirsa,SC,DR. SITA RAM,M,SC,41,INLD,380085,2
S07,Haryana,3,2009,3,Sirsa,SC,RAJESH KUMAR,M,SC,35,BSP,76010,3
S07,Haryana,3,2009,3,Sirsa,SC,RAJENDRA PRASAD,M,SC,43,HJCBL,45709,4
S07,Haryana,3,2009,3,Sirsa,SC,COMRADE RAM KUMAR,M,SC,41,CPM,18999,5
S07,Haryana,3,2009,3,Sirsa,SC,SHANKER LAL,M,SC,54,IND,14630,6
S07,Haryana,3,2009,3,Sirsa,SC,RAJ KUMAR NAGAR,M,SC,38,JKNPP,8436,7
S07,Haryana,3,2009,3,Sirsa,SC,DESRAJ,M,SC,53,IND,4407,8
S07,Haryana,3,2009,3,Sirsa,SC,SWARN SINGH,M,SC,37,RASJP,3594,9
S07,Haryana,3,2009,3,Sirsa,SC,PAWAN KUMAR,M,SC,39,IND,3436,10
S07,Haryana,3,2009,3,Sirsa,SC,VAZIR SINGH,M,SC,41,IND,3293,11
S07,Haryana,3,2009,3,Sirsa,SC,PUSHPA RANI,F,SC,39,IND,3069,12
S07,Haryana,3,2009,3,Sirsa,SC,NARENDER PAL,M,SC,41,IND,1699,13
S07,Haryana,3,2009,3,Sirsa,SC,HANS RAJ,M,SC,37,RPI,1211,14
S07,Haryana,3,2009,3,Sirsa,SC,JAIBIR SINGH,M,SC,26,IND,1077,15
S07,Haryana,3,2009,4,Hisar,GEN,BHAJAN LAL S/O KHERAJ,M,GEN,77,HJCBL,248476,1
S07,Haryana,3,2009,4,Hisar,GEN,SAMPAT SINGH,M,GEN,62,INLD,241493,2
S07,Haryana,3,2009,4,Hisar,GEN,JAI PARKASH,M,GEN,56,INC,204539,3
S07,Haryana,3,2009,4,Hisar,GEN,RAM DAYAL GOYAL,M,GEN,63,BSP,90277,4
S07,Haryana,3,2009,4,Hisar,GEN,ROSHAN LAL,M,SC,51,IJP,6310,5
S07,Haryana,3,2009,4,Hisar,GEN,SATPAL,M,GEN,27,SMBHP,4603,6
S07,Haryana,3,2009,4,Hisar,GEN,KULDEEP SINGH,M,GEN,27,IND,3227,7
S07,Haryana,3,2009,4,Hisar,GEN,KULWANT SINGH,M,GEN,41,IND,2550,8
S07,Haryana,3,2009,4,Hisar,GEN,JANG BAHADUR,M,SC,35,BHBP,2029,9
S07,Haryana,3,2009,4,Hisar,GEN,MANU DIGVIJAY SINGH,M,GEN,33,IND,1958,10
S07,Haryana,3,2009,4,Hisar,GEN,RAJ KUMAR,M,GEN,42,IND,1931,11
S07,Haryana,3,2009,4,Hisar,GEN,KARAN SINGH,M,GEN,36,BRPP,1527,12
S07,Haryana,3,2009,4,Hisar,GEN,ARYA KRISHAN,M,GEN,40,IND,1377,13
S07,Haryana,3,2009,4,Hisar,GEN,AZAD SINGH,M,GEN,39,IND,1311,14
S07,Haryana,3,2009,4,Hisar,GEN,KRISHAN KUMAR S/O HARIRAM,M,GEN,43,RASJP,1228,15
S07,Haryana,3,2009,4,Hisar,GEN,RAJENDER,M,GEN,45,IND,1216,16
S07,Haryana,3,2009,4,Hisar,GEN,DEVI LAL,M,GEN,29,IND,1168,17
S07,Haryana,3,2009,4,Hisar,GEN,BHATERI,F,GEN,39,IND,1157,18
S07,Haryana,3,2009,4,Hisar,GEN,BHAJAN LAL S/O DHARAMPAL,M,SC,27,IND,1149,19
S07,Haryana,3,2009,4,Hisar,GEN,SATPAL SINGH,M,GEN,43,LJP,970,20
S07,Haryana,3,2009,4,Hisar,GEN,UMRAV SINGH,M,GEN,37,IND,952,21
S07,Haryana,3,2009,4,Hisar,GEN,ANUP,M,GEN,32,IND,896,22
S07,Haryana,3,2009,4,Hisar,GEN,JOGENDER KUMAR,M,GEN,38,IND,798,23
S07,Haryana,3,2009,4,Hisar,GEN,KRISHAN KUMAR S/O GOPI RAM,M,GEN,37,IND,767,24
S07,Haryana,3,2009,4,Hisar,GEN,JAG RAM,M,GEN,41,IND,749,25
S07,Haryana,3,2009,4,Hisar,GEN,PARVESH,M,GEN,31,IND,706,26
S07,Haryana,3,2009,4,Hisar,GEN,NAND KISHOR,M,GEN,54,IND,639,27
S07,Haryana,3,2009,4,Hisar,GEN,MEHTA ANOOP KUMAR,M,GEN,44,IND,621,28
S07,Haryana,3,2009,4,Hisar,GEN,GULAB SINGH,M,GEN,47,NELU,585,29
S07,Haryana,3,2009,4,Hisar,GEN,SANDEEP,M,GEN,25,IND,584,30
S07,Haryana,3,2009,4,Hisar,GEN,JAGDISH CHANDER ASIJA,M,GEN,35,IND,525,31
S07,Haryana,3,2009,4,Hisar,GEN,CHHOTU RAM S/O KIRTA RAM,M,GEN,41,IND,408,32
S07,Haryana,3,2009,4,Hisar,GEN,DEVENDER,M,SC,26,IND,380,33
S07,Haryana,3,2009,4,Hisar,GEN,CHHOTU RAM S/O LADHU RAM,M,GEN,44,IND,333,34
S07,Haryana,3,2009,4,Hisar,GEN,ROHTAS,M,GEN,37,IND,305,35
S07,Haryana,3,2009,4,Hisar,GEN,SANJAY KUMAR,M,GEN,25,IND,267,36
S07,Haryana,3,2009,4,Hisar,GEN,SHAMSHER,M,SC,36,IND,259,37
S07,Haryana,3,2009,4,Hisar,GEN,SHARVAN KUMAR,M,GEN,28,IND,191,38
S07,Haryana,3,2009,5,Karnal,GEN,ARVIND KUMAR SHARMA,M,GEN,46,INC,304698,1
S07,Haryana,3,2009,5,Karnal,GEN,MARATHA VIRENDER VERMA,M,GEN,58,BSP,228352,2
S07,Haryana,3,2009,5,Karnal,GEN,I.D.SWAMI,M,GEN,79,BJP,185437,3
S07,Haryana,3,2009,5,Karnal,GEN,DR. RAMESH CHHABRA,M,GEN,57,HJCBL,49226,4
S07,Haryana,3,2009,5,Karnal,GEN,MAM CHAND,M,GEN,66,CPI,13587,5
S07,Haryana,3,2009,5,Karnal,GEN,ANOOP SINGH,M,GEN,28,IND,3494,6
S07,Haryana,3,2009,5,Karnal,GEN,MUKESH KUMARI,F,GEN,33,IND,3379,7
S07,Haryana,3,2009,5,Karnal,GEN,BALWAN SINGH RUHAL,M,GEN,43,IND,3248,8
S07,Haryana,3,2009,5,Karnal,GEN,LAL SINGH KASHYAP,M,GEN,59,IND,2071,9
S07,Haryana,3,2009,5,Karnal,GEN,ARYA SUSHIL GARG,M,GEN,42,IND,2031,10
S07,Haryana,3,2009,5,Karnal,GEN,SHIV PARSAD,M,GEN,56,IND,1659,11
S07,Haryana,3,2009,5,Karnal,GEN,RAMESH SINGLA,M,GEN,40,IND,1567,12
S07,Haryana,3,2009,5,Karnal,GEN,KALPANA SINGH,F,GEN,34,RPI(A),1536,13
S07,Haryana,3,2009,5,Karnal,GEN,ASHOK KUMAR,M,GEN,36,IND,1428,14
S07,Haryana,3,2009,5,Karnal,GEN,DUSHYANT KUMAR,M,GEN,30,IND,1375,15
S07,Haryana,3,2009,5,Karnal,GEN,SUSHIL GURJAR SIRSI,M,GEN,28,IND,1290,16
S07,Haryana,3,2009,5,Karnal,GEN,MANOJ KUMAR KASHYAP,M,GEN,36,VAJP,1117,17
S07,Haryana,3,2009,5,Karnal,GEN,NARENDER SAROHA,M,GEN,34,IND,1080,18
S07,Haryana,3,2009,5,Karnal,GEN,PREM KUMAR,M,GEN,38,SHS,1031,19
S07,Haryana,3,2009,5,Karnal,GEN,HAWA SINGH,M,GEN,41,RASJP,1019,20
S07,Haryana,3,2009,5,Karnal,GEN,RAJIV AHUJA,M,GEN,43,SP,985,21
S07,Haryana,3,2009,5,Karnal,GEN,RAM PAL,M,GEN,44,RASAP,913,22
S07,Haryana,3,2009,5,Karnal,GEN,SANJEEV,M,GEN,44,IND,506,23
S07,Haryana,3,2009,6,Sonipat,GEN,JITENDER SINGH,M,GEN,40,INC,338795,1
S07,Haryana,3,2009,6,Sonipat,GEN,KISHAN SINGH SANGWAN,M,GEN,59,BJP,177511,2
S07,Haryana,3,2009,6,Sonipat,GEN,DEVRAJ DIWAN,M,GEN,66,BSP,112837,3
S07,Haryana,3,2009,6,Sonipat,GEN,PT. UMESH SHARMA,M,GEN,41,HJCBL,42400,4
S07,Haryana,3,2009,6,Sonipat,GEN,SUKHBIR SINGH,M,GEN,53,NCP,12776,5
S07,Haryana,3,2009,6,Sonipat,GEN,SHIV NARAYAN,M,GEN,45,IND,3333,6
S07,Haryana,3,2009,6,Sonipat,GEN,SUSHILA,F,GEN,42,JCP,2987,7
S07,Haryana,3,2009,6,Sonipat,GEN,RAJENDER SINGH,M,GEN,48,UWF,2552,8
S07,Haryana,3,2009,6,Sonipat,GEN,SANT DHARAMVIR CHOTIWALA,M,GEN,37,IND,2533,9
S07,Haryana,3,2009,6,Sonipat,GEN,BALWAN KASHYAP,M,GEN,50,IND,2500,10
S07,Haryana,3,2009,6,Sonipat,GEN,DR. VEERENDER ARYAVRAT,M,GEN,36,IND,2138,11
S07,Haryana,3,2009,6,Sonipat,GEN,DALBIR SINGH,M,GEN,39,IND,2086,12
S07,Haryana,3,2009,6,Sonipat,GEN,BIJENDER KUMAR,M,SC,31,IND,1976,13
S07,Haryana,3,2009,6,Sonipat,GEN,RAJESH KHAN MACHHRI,M,GEN,28,IND,1405,14
S07,Haryana,3,2009,6,Sonipat,GEN,ROHTASH REDHU,M,GEN,33,SMBHP,1359,15
S07,Haryana,3,2009,6,Sonipat,GEN,RAJ PAL,M,GEN,37,CPI(ML)(L),1332,16
S07,Haryana,3,2009,6,Sonipat,GEN,OM PARKASH MEHTA,M,GEN,45,BHC,1069,17
S07,Haryana,3,2009,6,Sonipat,GEN,JYOTI PARKASH,M,GEN,28,SP,1046,18
S07,Haryana,3,2009,6,Sonipat,GEN,KRISHAN KUMAR,M,SC,42,LJP,589,19
S07,Haryana,3,2009,6,Sonipat,GEN,MADANGOPAL,M,GEN,35,RDMP,578,20
S07,Haryana,3,2009,6,Sonipat,GEN,GEJENDER,M,GEN,39,KKJHS,456,21
S07,Haryana,3,2009,7,Rohtak,GEN,DEEPENDER SINGH,M,GEN,31,INC,585016,1
S07,Haryana,3,2009,7,Rohtak,GEN,NAFE SINGH RATHEE,M,GEN,51,INLD,139280,2
S07,Haryana,3,2009,7,Rohtak,GEN,RAJ KUMAR,M,GEN,58,BSP,68210,3
S07,Haryana,3,2009,7,Rohtak,GEN,KRISHAN MURTI,M,GEN,60,HJCBL,20472,4
S07,Haryana,3,2009,7,Rohtak,GEN,SATYAWAN RANGA,M,SC,33,IND,6876,5
S07,Haryana,3,2009,7,Rohtak,GEN,JASVIR ARYA,M,GEN,43,IND,3728,6
S07,Haryana,3,2009,7,Rohtak,GEN,RISHAL SINGH,M,GEN,52,IND,2386,7
S07,Haryana,3,2009,7,Rohtak,GEN,ASHA NAND,M,GEN,38,IND,2194,8
S07,Haryana,3,2009,7,Rohtak,GEN,SUDESH KUMAR AGGARWAL,M,GEN,56,SMBHP,2150,9
S07,Haryana,3,2009,7,Rohtak,GEN,ANUP SINGH MATANHEL,M,GEN,64,IND,1532,10
S07,Haryana,3,2009,7,Rohtak,GEN,ASHOK,M,GEN,42,IND,1097,11
S07,Haryana,3,2009,7,Rohtak,GEN,JASMER,M,GEN,38,IND,857,12
S07,Haryana,3,2009,7,Rohtak,GEN,RAJBIR,M,GEN,33,IJP,710,13
S07,Haryana,3,2009,7,Rohtak,GEN,SUDESH,M,GEN,36,RPI(A),678,14
S07,Haryana,3,2009,7,Rohtak,GEN,GORAV,M,GEN,31,IND,394,15
S07,Haryana,3,2009,7,Rohtak,GEN,KARAN SINGH,M,GEN,60,IND,345,16
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,SHRUTI CHOUDHRY,F,GEN,33,INC,302817,1
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,AJAY SINGH CHAUTALA,M,GEN,44,INLD,247240,2
